Method,Start_frame_id,Done_frame_id,Collision,Recovery,Smoothness,Status,Time,World,optimal_time,nav_metric
VLM,0,29,0,0.1820449897699514,-10.282707070565436,success,16.057000000000002,world_299.world,8.407246218783108,0.5
VLM,0,119,0,0.7855828286631035,-124.3506963309546,timeout,65.212,world_299.world,8.407246218783108,0.0
VLM,0,15,0,2.3474172893386647e-07,-1.2931123270505434,success,8.526000000000002,world_298.world,7.998182157301491,0.5
VLM,0,59,1,0.3722944111135182,-42.007944406359,success,32.34,world_299.world,8.407246218783108,0.0
VLM,0,74,1,0.5292368915145247,-53.502876561419356,success,40.379000000000005,world_299.world,8.407246218783108,0.0
VLM,0,87,0,0.675210097680248,-46.217278632027316,success,47.615,world_299.world,8.407246218783108,0.17656717880464365
VLM,0,16,0,2.1834056368109966e-07,-0.9735785181848876,success,9.181000000000001,world_298.world,7.998182157301491,0.5
VLM,0,24,0,0.3338258000257312,-7.226914053583255,success,13.551,world_298.world,7.998182157301491,0.5
VLM,0,16,0,0.008869399363769542,-1.099437845059564,success,9.04,world_298.world,7.998182157301491,0.5
VLM,0,17,0,2.070392946088417e-07,-1.4600987139699841,success,9.673,world_297.world,7.826528565435303,0.5
VLM,0,18,0,1.9762841944102384e-07,-1.446440567485465,success,10.131999999999998,world_297.world,7.826528565435303,0.5
VLM,0,36,0,0.4341709111386019,-14.019374673839142,success,19.915,world_297.world,7.826528565435303,0.39299666409416534
VLM,0,17,0,2.0833328993056462e-07,-1.6258439021943603,success,9.616,world_296.world,7.77842316226422,0.5
VLM,0,100,0,0.8036900441442788,-8.590898790872906,success,54.202999999999996,world_296.world,7.77842316226422,0.14350539937391327
VLM,0,17,0,2.0746883662472272e-07,-1.6894297842741177,success,9.644999999999998,world_296.world,7.77842316226422,0.5
VLM,0,50,0,0.2368421610495496,-26.85924739020611,success,27.366,world_295.world,8.500779295370204,0.3106328763929769
VLM,0,58,1,0.1507192526129298,-33.87362493512252,success,31.997,world_295.world,8.500779295370204,0.0
VLM,0,55,0,0.16092720788561538,-30.092380213474037,success,30.213,world_295.world,8.500779295370204,0.2813616421861518
VLM,0,119,0,0.7825411686069845,-59.549868314576166,timeout,64.397,world_294.world,8.261333769311195,0.0
VLM,0,17,0,2.0533876687088977e-07,-2.5435272401136455,success,9.754000000000001,world_294.world,8.261333769311195,0.5
VLM,0,83,0,0.7201773960010023,-36.097169435259815,success,45.120000000000005,world_294.world,8.261333769311195,0.18309693637657787
VLM,0,119,1,0.8369058764552384,-199.75687787997265,timeout,64.388,world_293.world,7.997672131399035,0.0
VLM,0,43,0,0.47355168148180676,-15.303916968620229,success,23.836,world_293.world,7.997672131399035,0.3355291211360562
VLM,0,119,0,0.8556478961019423,-144.39647389062316,timeout,64.997,world_293.world,7.997672131399035,0.0
VLM,0,14,0,2.512562182773321e-07,-1.0650206585697561,success,7.977,world_292.world,9.189719208423899,0.5
VLM,0,14,0,2.493764964148388e-07,-0.9227515308006976,success,8.022999999999998,world_292.world,9.189719208423899,0.5
VLM,0,14,0,2.4752469120675964e-07,-1.0728195223190067,success,8.098,world_292.world,9.189719208423899,0.5
VLM,0,69,1,0.22744067401368473,-48.791973863307156,success,37.919000000000004,world_291.world,8.268512621393903,0.0
VLM,0,119,0,0.6400123606047434,-142.47767720487712,timeout,64.798,world_291.world,8.268512621393903,0.0
VLM,0,119,0,0.6528417925394226,-129.65454674485812,timeout,65.114,world_291.world,8.268512621393903,0.0
VLM,0,14,0,2.487561570258316e-07,-0.5766691583336047,success,8.052999999999999,world_290.world,7.731003683421283,0.5
VLM,0,14,0,2.5062650360238006e-07,-0.5738849051548983,success,7.99,world_290.world,7.731003683421283,0.5
VLM,0,14,0,2.481388962434501e-07,-0.5741340315796994,success,8.074000000000002,world_290.world,7.731003683421283,0.5
VLM,0,15,0,2.3584900097900924e-07,-0.5664058918773603,success,8.486,world_289.world,7.884942331552407,0.5
VLM,0,14,0,2.469135192806125e-07,-0.6163117903811983,success,8.115,world_289.world,7.884942331552407,0.5
VLM,0,14,0,2.512562182773321e-07,-0.5971326593226268,success,7.982999999999999,world_289.world,7.884942331552407,0.5
VLM,0,16,0,2.197801714768854e-07,-1.2475858179460662,success,9.11,world_288.world,7.676966908159272,0.5
VLM,0,16,0,2.2026426866425802e-07,-1.1926426093638232,success,9.087,world_288.world,7.676966908159272,0.5
VLM,0,16,0,2.2172944085821714e-07,-1.1811419207844691,success,9.027,world_288.world,7.676966908159272,0.5
VLM,0,30,0,0.2867384364709156,-8.68817142959493,success,16.759,world_287.world,8.433999179342374,0.5
VLM,0,119,0,0.6273964246321452,-205.1294947730527,timeout,64.69300000000001,world_287.world,8.433999179342374,0.0
VLM,0,16,0,2.2172944085821714e-07,-2.735140446420525,success,9.034,world_287.world,8.433999179342374,0.5
VLM,0,14,0,2.4999993750001564e-07,-0.5544006915824978,success,8.018999999999998,world_286.world,8.085594036502888,0.5
VLM,0,68,0,0.7357065946220823,-17.178757153225025,success,37.105,world_286.world,8.085594036502888,0.21791117198498555
VLM,0,14,0,2.5062650360238006e-07,-0.5802349989248573,success,7.981,world_286.world,8.085594036502888,0.5
VLM,0,17,0,2.070392946088417e-07,-1.431875885194121,success,9.682,world_285.world,8.657291412439974,0.5
VLM,0,17,0,2.0618552449783002e-07,-1.5629197792432674,success,9.709999999999999,world_285.world,8.657291412439974,0.5
