Method,Start_frame_id,Done_frame_id,Collision,Recovery,Smoothness,Status,Time,World,optimal_time,nav_metric
VLM,0,4,0,3.02E-07,-0.064009846,success,7.597,world_267.world,7.767884282,0.5
VLM,5,7,0,2.79E-07,0,success,7.593,world_267.world,7.767884282,0.5
VLM,0,7,0,0.127009787,-5.805356712,success,13.919,world_268.world,7.825330425,0.5
VLM,8,12,0,0.220705436,-1.401450721,success,19.447,world_268.world,7.825330425,0.402392679
VLM,0,4,0,2.05E-07,-0.014180833,success,10.787,world_269.world,8.393662667,0.5
VLM,5,10,0,0.220930346,-1.127900123,success,15.531,world_269.world,8.393662667,0.5
VLM,0,13,0,0.363542805,-12.08803909,success,21.051,world_270.world,8.015802802,0.380780144
VLM,14,101,0,0.551472246,-174.5453928,success,200.694,world_270.world,8.015802802,0.125
VLM,0,4,0,0.001805234,-0.177271489,success,11.895,world_271.world,7.872132409,0.5
VLM,5,10,0,0.06851565,-0.288482939,success,13.771,world_271.world,7.872132409,0.5
VLM,0,1,0,2.51E-07,0,success,9.079,world_272.world,7.94726292,0.5
VLM,2,6,0,0.266452766,-0.352237146,success,13.521,world_272.world,7.94726292,0.5
VLM,0,4,0,0.011904958,-0.173239846,success,11.066,world_273.world,8.165814212,0.5
VLM,5,8,0,2.34E-07,0,success,9.777,world_273.world,8.165814212,0.5
VLM,0,119,0,0.609378069,-220.3932781,timeout,226.739,world_274.world,7.86100552,0
VLM,120,165,0,0.43808051,-62.71023522,success,85.863,world_274.world,7.86100552,0.125
VLM,0,4,0,2.12E-07,-0.159427498,success,9.899,world_275.world,8.302841434,0.5
VLM,5,12,0,0.439425109,-9.358884989,success,21.155,world_275.world,8.302841434,0.392476551
VLM,0,3,0,2.76E-07,0,success,8.12,world_276.world,8.129771498,0.5
VLM,4,7,0,0.002755096,0,success,8.111,world_276.world,8.129771498,0.5
VLM,0,4,0,1.91E-07,-0.020230951,success,11.251,world_277.world,8.486369983,0.5
VLM,5,9,0,0.185358382,-3.108620175,success,14.386,world_277.world,8.486369983,0.5
VLM,0,9,0,0.253260951,-7.465824385,success,20.138,world_278.world,8.047026081,0.399594105
VLM,10,16,0,0.028846287,-1.478391972,success,16.583,world_278.world,8.047026081,0.485257558
VLM,0,6,0,0.00755302,-1.560097934,success,14.641,world_279.world,8.141257753,0.5
VLM,7,12,0,0.024390414,-1.389498229,success,12.749,world_279.world,8.141257753,0.5
VLM,0,2,0,1.53E-07,0,success,15.095,world_280.world,7.906981913,0.5
VLM,3,8,0,0.138112039,-0.708946696,success,12.888,world_280.world,7.906981913,0.5
VLM,0,2,0,1.49E-07,0,success,15.515,world_281.world,7.753104123,0.499716669
VLM,3,7,0,0.002092259,-0.060807669,success,10.723,world_281.world,7.753104123,0.5
VLM,0,2,0,2.33E-07,0,success,10.2,world_282.world,8.091436814,0.5
VLM,3,4,0,1.98E-07,0,success,12.181,world_282.world,8.091436814,0.5
VLM,0,4,0,1.79E-07,-0.302967357,success,12.481,world_283.world,8.025752695,0.5
VLM,5,5,0,2.42E-07,0,success,9.528,world_283.world,8.025752695,0.5
VLM,0,2,0,2.76E-07,0,success,7.753,world_284.world,7.856395717,0.5
VLM,3,6,0,0.002481637,0,success,8.834,world_284.world,7.856395717,0.5
VLM,0,4,0,0.125435642,-0.08096394,success,19.637,world_285.world,8.657291412,0.440866294
VLM,5,15,0,0.214352357,-4.892038205,success,23.921,world_285.world,8.657291412,0.361911768
VLM,0,2,0,2.75E-07,0,success,8.374,world_286.world,8.085594037,0.5
VLM,3,5,0,0.180898968,0,success,19.937,world_286.world,8.085594037,0.405557207
VLM,0,8,0,0.330366041,-9.23347213,success,22.693,world_287.world,8.433999179,0.371656422
VLM,9,13,0,0.0887098,-0.481542072,success,17.185,world_287.world,8.433999179,0.490776793
VLM,0,3,0,2.06E-07,0,success,10.939,world_288.world,7.676966908,0.5
VLM,4,11,0,0.279812274,-6.498403671,success,23.261,world_288.world,7.676966908,0.330035979
VLM,0,2,0,2.48E-07,0,success,9.219,world_289.world,7.884942332,0.5
VLM,3,6,0,0.238952661,0,success,13.395,world_289.world,7.884942332,0.5
VLM,0,2,0,2.57E-07,0,success,8.523,world_290.world,7.731003683,0.5
