Method,Start_frame_id,Done_frame_id,Collision,Recovery,Smoothness,Status,Time,World,optimal_time,nav_metric
RL,493,504,0,2.415458353754021e-07,-1.0569351494596337,success,8.295999999999992,world_97.world,7.792698468743293,0.5
HB,505,517,0,2.252251744988346e-07,-1.0420946204312138,success,8.896999999999991,world_97.world,7.792698468743293,0.5
RL,518,528,0,2.392343925276573e-07,-1.5140248969532242,success,8.37700000000001,world_97.world,7.792698468743293,0.5
HB,529,540,0,2.3529406228375008e-07,-0.6556279807117509,success,8.521999999999991,world_97.world,7.792698468743293,0.5
RL,541,552,0,0.0024156998995893963,-0.7061081327167674,success,8.283999999999992,world_97.world,7.792698468743293,0.5
HB,553,565,0,2.0661152755960177e-07,-1.2901053506652358,success,9.682999999999993,world_97.world,7.792698468743293,0.5
RL,566,577,0,2.232142358896795e-07,-1.2677928120534803,success,8.968999999999994,world_97.world,7.792698468743293,0.5
HB,578,592,0,0.08765669272688861,-6.060931024066854,success,11.18100000000004,world_97.world,7.792698468743293,0.5
RL,593,610,0,0.01405992723024126,-1.5224421938005483,success,11.387,world_97.world,7.792698468743293,0.5
HB,611,622,0,2.415458353754021e-07,-0.7581293536890709,success,8.286999999999978,world_97.world,7.792698468743293,0.5
RL,623,633,0,2.43902379536005e-07,-1.2117690351541914,success,8.211999999999989,world_97.world,7.792698468743293,0.5
HB,634,653,0,0.12242102855281589,-8.768836388796712,success,14.555999999999983,world_97.world,7.792698468743293,0.5
RL,654,665,0,2.2727267561984647e-07,-1.251057279736759,success,8.810000000000002,world_97.world,7.792698468743293,0.5
HB,666,683,0,0.07623332193821795,-7.775649956016383,success,13.381999999999948,world_97.world,7.792698468743293,0.5
RL,684,692,0,3.105589097643138e-07,-0.5165127638166822,success,6.447000000000003,world_97.world,7.792698468743293,0.5
HB,693,707,0,0.00186934544498216,-1.282849388078443,success,10.705000000000041,world_97.world,7.792698468743293,0.5
RL,708,726,0,0.08497737708992761,-7.369142767876455,success,13.192000000000007,world_97.world,7.792698468743293,0.5
HB,727,740,0,0.04901979430984425,-7.02628355115099,success,10.202999999999975,world_97.world,7.792698468743293,0.5
RL,741,752,0,2.232142358896795e-07,-1.548278139834864,success,8.964000000000055,world_97.world,7.792698468743293,0.5
HB,753,764,0,2.3980809596928156e-07,-0.7163675791648896,success,8.322999999999979,world_97.world,7.792698468743293,0.5
RL,765,791,0,0.34570318889617296,-26.129741710677493,success,20.486999999999966,world_97.world,7.792698468743293,0.3803728446694638
HB,792,804,0,0.013100652161429659,-0.7797509416244954,success,9.164999999999964,world_97.world,7.792698468743293,0.5
RL,805,816,0,2.4271838768971174e-07,-0.6997100541209891,success,8.255999999999972,world_97.world,7.792698468743293,0.5
HB,817,830,0,1.9920314756909414e-07,-1.323673969652694,success,10.05099999999993,world_97.world,7.792698468743293,0.5
RL,831,842,0,2.252251744988346e-07,-1.4693231861600167,success,8.899000000000001,world_97.world,7.792698468743293,0.5
HB,843,855,0,2.0242910882001849e-07,-1.230180351684543,success,9.887000000000057,world_97.world,7.792698468743293,0.5
RL,856,867,0,0.07472547808231252,-0.970965822216438,success,9.104000000000042,world_97.world,7.792698468743293,0.5
HB,868,893,0,0.2888693207712614,-16.76474241402712,success,22.647000000000048,world_97.world,7.792698468743293,0.34409407289015215
RL,894,905,0,2.421306919780407e-07,-1.0954065973278033,success,8.275999999999954,world_97.world,7.792698468743293,0.5
HB,906,918,0,2.1367516801812652e-07,-1.1069692541793865,success,9.369000000000028,world_97.world,7.792698468743293,0.5
RL,919,934,0,0.09622658561762537,-1.2157680680061966,success,10.616999999999962,world_97.world,7.792698468743293,0.5
HB,935,946,0,0.018306860799345355,-0.6913608771134405,success,8.754999999999995,world_97.world,7.792698468743293,0.5
RL,947,957,0,2.3640656349726635e-07,-1.2707281488834508,success,8.468999999999937,world_97.world,7.792698468743293,0.5
HB,958,970,0,1.9646361562600874e-07,-1.321345020948597,success,10.191000000000031,world_97.world,7.792698468743293,0.5
RL,971,982,0,2.227170996175725e-07,-1.1835376964505304,success,8.990000000000009,world_97.world,7.792698468743293,0.5
HB,983,996,0,1.9685035495071754e-07,-1.4669208991809366,success,10.162000000000035,world_97.world,7.792698468743293,0.5
RL,997,1009,0,2.2935774556015012e-07,-0.9983525226650776,success,8.730000000000018,world_97.world,7.792698468743293,0.5
HB,1010,1033,0,0.20667532648583745,-10.910619800804772,success,15.594000000000051,world_97.world,7.792698468743293,0.4997241547225386
RL,1034,1042,0,0.0030677904700029237,-0.3749137474549765,success,6.522000000000048,world_97.world,7.792698468743293,0.5
HB,1043,1056,0,2.0746883662472272e-07,-0.8661788854263595,success,9.639999999999986,world_97.world,7.792698468743293,0.5
RL,1057,1078,0,0.22718638524844248,-17.083784525355387,success,21.04499999999996,world_97.world,7.792698468743293,0.3702874064501453
HB,1079,1091,0,2.0833328993056462e-07,-0.5923546333928265,success,9.613000000000056,world_97.world,7.792698468743293,0.5
RL,1092,1101,0,2.8818435499009945e-07,-0.4349003641342327,success,6.942000000000007,world_97.world,7.792698468743293,0.5
HB,1102,1116,0,0.027833195261790206,-0.9336982069527282,success,10.062999999999988,world_97.world,7.792698468743293,0.5
RL,1117,1127,0,2.610965375727056e-07,-0.7208368193025703,success,7.661999999999921,world_97.world,7.792698468743293,0.5
HB,1128,1139,0,2.1834056368109966e-07,-0.9496873084054674,success,9.164999999999964,world_97.world,7.792698468743293,0.5
RL,1140,1155,0,0.10671271829385229,-1.3069589097604344,success,11.63799999999992,world_97.world,7.792698468743293,0.5
HB,1156,1168,0,1.9455249133220014e-07,-1.1942687157990806,success,10.284999999999968,world_97.world,7.792698468743293,0.5
RL,1169,1179,0,2.610965375727056e-07,-0.7208092320705487,success,7.66700000000003,world_97.world,7.792698468743293,0.5
HB,1180,1192,0,2.0618552449783002e-07,-1.050234272910996,success,9.700000000000045,world_97.world,7.792698468743293,0.5
RL,1193,1203,0,2.3094682888064e-07,-1.3661302783485683,success,8.67100000000005,world_97.world,7.792698468743293,0.5
HB,1204,1215,0,2.0833328993056462e-07,-1.1708339324912564,success,9.611999999999966,world_97.world,7.792698468743293,0.5
RL,1216,1224,0,3.0674837216307606e-07,-0.36127400328825654,success,6.519999999999982,world_97.world,7.792698468743293,0.5
HB,1225,1235,0,2.604165988498441e-07,-0.714030776899828,success,7.696000000000026,world_97.world,7.792698468743293,0.5
RL,1236,1247,0,2.252251744988346e-07,-1.3370408668229858,success,8.886999999999944,world_97.world,7.792698468743293,0.5
HB,1248,1261,0,1.9723861987403949e-07,-1.1713107250710229,success,10.145999999999958,world_97.world,7.792698468743293,0.5
RL,1262,1272,0,0.0026044264050972903,-0.8072199776688839,success,7.697000000000003,world_97.world,7.792698468743293,0.5
HB,1273,1285,0,2.2624429270491117e-07,-0.6831202207136051,success,8.853000000000065,world_97.world,7.792698468743293,0.5
RL,1286,1295,0,2.8653286918828964e-07,-0.4158608922733932,success,6.986999999999966,world_97.world,7.792698468743293,0.5
HB,1296,1316,0,0.17287245041589755,-11.024249035666935,success,15.04200000000003,world_97.world,7.792698468743293,0.5
RL,1317,1333,0,0.2084469743260253,-13.040233883076088,success,14.681999999999903,world_97.world,7.792698468743293,0.5
HB,1334,1345,0,2.3640656349726635e-07,-0.7489103544625395,success,8.462999999999965,world_97.world,7.792698468743293,0.5
RL,1346,1356,0,2.1881833286250925e-07,-1.173219356525974,success,9.154999999999973,world_97.world,7.792698468743293,0.5
HB,1357,1370,0,2.004007614427332e-07,-1.184018432359216,success,9.938000000000102,world_97.world,7.792698468743293,0.5
RL,1371,1382,0,2.2779038091335288e-07,-1.3267903347244185,success,8.797000000000025,world_97.world,7.792698468743293,0.5
HB,1383,1396,0,2.004007614427332e-07,-1.1294840596256281,success,9.99200000000019,world_97.world,7.792698468743293,0.5
RL,1397,1407,0,2.631578254847828e-07,-0.8413098718792483,success,7.613999999999805,world_97.world,7.792698468743293,0.5
HB,1408,1423,0,0.27977849310547187,-15.158530063606005,success,14.455999999999904,world_97.world,7.792698468743293,0.5
RL,1424,1435,0,0.031477232087837266,-0.8373690377435612,success,8.269000000000005,world_97.world,7.792698468743293,0.5
HB,1436,1448,0,2.105262714681534e-07,-0.9189035978469269,success,9.5150000000001,world_97.world,7.792698468743293,0.5
RL,1449,1460,0,2.4509797914265217e-07,-0.9177228594011372,success,8.166000000000167,world_97.world,7.792698468743293,0.5
HB,1461,1474,0,1.9685035495071754e-07,-1.483655979821306,success,10.178000000000111,world_97.world,7.792698468743293,0.5
RL,1475,1484,0,2.932550459662622e-07,-0.425760853159496,success,6.83400000000006,world_97.world,7.792698468743293,0.5
HB,1485,1498,0,0.01901159334380355,-1.2006986973848333,success,10.524000000000115,world_97.world,7.792698468743293,0.5
RL,1499,1509,0,2.4330894323383377e-07,-0.7162546439399764,success,8.236000000000104,world_97.world,7.792698468743293,0.5
HB,1510,1523,0,1.9960075856272286e-07,-1.0967035848442002,success,10.023000000000138,world_97.world,7.792698468743293,0.5
RL,1524,1552,3,0.44141865475499337,-31.443369584318056,success,31.59400000000005,world_97.world,7.792698468743293,0.0
HB,1553,1565,0,2.070392946088417e-07,-1.474213729534567,success,9.664999999999964,world_97.world,7.792698468743293,0.5
RL,1566,1581,0,0.17098459913910205,-8.747477428178312,success,11.59699999999998,world_97.world,7.792698468743293,0.5
HB,1582,1595,0,2.0876822363920176e-07,-1.2161621878064535,success,9.595000000000027,world_97.world,7.792698468743293,0.5
RL,1596,1607,0,2.4570018533164984e-07,-0.7937569242917912,success,8.145999999999958,world_97.world,7.792698468743293,0.5
HB,1608,1621,0,0.037255090734295934,-1.1621268877251307,success,10.200000000000045,world_97.world,7.792698468743293,0.5
RL,1622,1635,0,0.008528996049254573,-0.7470192795879214,success,9.3900000000001,world_97.world,7.792698468743293,0.5
HB,1636,1647,0,2.4271838768971174e-07,-0.5670964123495462,success,8.258000000000038,world_97.world,7.792698468743293,0.5
RL,1648,1669,0,0.16792258687593253,-18.45571839129798,success,18.593000000000075,world_97.world,7.792698468743293,0.4191200166053494
HB,1670,1688,0,0.12750728832273808,-7.984860025633243,success,13.97199999999998,world_97.world,7.792698468743293,0.5
RL,1689,1700,0,2.421306919780407e-07,-0.9812747406586535,success,8.27800000000002,world_97.world,7.792698468743293,0.5
HB,1701,1718,0,0.09798283890737193,-6.987146386671376,success,13.899000000000115,world_97.world,7.792698468743293,0.5
RL,1719,1744,0,0.27861585815298506,-25.705741726052047,success,22.541999999999916,world_97.world,7.792698468743293,0.34569685337340617
HB,1745,1766,0,0.27122160753399505,-25.423791413132225,success,19.33100000000013,world_97.world,7.792698468743293,0.40311926277705445
RL,1767,1775,0,3.134795255550077e-07,-0.30546381029627334,success,6.388999999999896,world_97.world,7.792698468743293,0.5
HB,1776,1789,0,1.9607839292580533e-07,-1.67677924483574,success,10.21400000000017,world_97.world,7.792698468743293,0.5
RL,1790,1798,0,3.154573137358632e-07,-0.44601600827483906,success,6.357999999999947,world_97.world,7.792698468743293,0.5
HB,1799,1812,0,2.1186436189314368e-07,-0.6786446341446092,success,9.45900000000006,world_97.world,7.792698468743293,0.5
RL,1813,1821,0,3.0030021012005705e-07,-0.4807269452474818,success,6.677999999999884,world_97.world,7.792698468743293,0.5
HB,1822,1833,0,2.392343925276573e-07,-0.5950074164808917,success,8.369000000000142,world_97.world,7.792698468743293,0.5
RL,1834,1844,0,2.386634275266283e-07,-1.0792205783998123,success,8.396999999999935,world_97.world,7.792698468743293,0.5
HB,1845,1857,0,0.053742983926490615,-1.3500805258207957,success,10.432999999999993,world_97.world,7.792698468743293,0.5
RL,1858,1867,0,0.07518820170721763,-6.889541627333629,success,7.987999999999829,world_97.world,7.792698468743293,0.5
HB,1868,1880,0,2.100839894781535e-07,-0.8352806753381068,success,9.532000000000153,world_97.world,7.792698468743293,0.5
RL,1881,1894,0,0.21140952828699192,-10.97023187195282,success,11.919999999999845,world_97.world,7.792698468743293,0.5
HB,1895,1909,0,0.010330782989507646,-0.9644975329411618,success,9.688000000000102,world_97.world,7.792698468743293,0.5
RL,1910,1922,0,2.132195707420958e-07,-1.2581302278802655,success,9.3900000000001,world_97.world,7.792698468743293,0.5
HB,1923,1935,0,2.092049771537705e-07,-1.3518374222971818,success,9.573999999999842,world_97.world,7.792698468743293,0.5
RL,1936,1946,0,2.481388962434501e-07,-1.038720925810334,success,8.072000000000116,world_97.world,7.792698468743293,0.5
HB,1947,1966,0,0.07727807643851484,-7.3991528960809365,success,17.345000000000027,world_97.world,7.792698468743293,0.449276360261936
RL,1967,1979,0,2.2935774556015012e-07,-1.0191873880038562,success,8.724999999999909,world_97.world,7.792698468743293,0.5
HB,1980,1992,0,1.9960075856272286e-07,-1.3955376524234053,success,10.027000000000044,world_97.world,7.792698468743293,0.5
RL,1993,2004,0,2.298850046241369e-07,-1.0843499160092316,success,8.705999999999904,world_97.world,7.792698468743293,0.5
HB,2005,2018,0,2.0080317252948344e-07,-1.1553508930530927,success,9.972999999999956,world_97.world,7.792698468743293,0.5
RL,2019,2030,0,2.4752469120675964e-07,-0.7364530249581103,success,8.093000000000075,world_97.world,7.792698468743293,0.5
HB,2031,2050,0,0.2309747355173918,-7.764085735232734,success,14.988000000000056,world_97.world,7.792698468743293,0.5
RL,2051,2064,0,0.15634687982246442,-13.993419483166864,success,12.933999999999969,world_97.world,7.792698468743293,0.5
HB,2065,2076,0,2.3696676849128712e-07,-0.7765743789545205,success,8.448000000000093,world_97.world,7.792698468743293,0.5
RL,2077,2088,0,0.017073410469899887,-0.7118412200005677,success,8.212999999999965,world_97.world,7.792698468743293,0.5
HB,2089,2101,0,2.0833328993056462e-07,-0.9867786453670154,success,9.614000000000033,world_97.world,7.792698468743293,0.5
RL,2102,2115,0,0.017204512429137113,-1.5761486923510257,success,9.318000000000211,world_97.world,7.792698468743293,0.5
HB,2116,2129,0,1.869158529129247e-07,-1.2806929025632492,success,10.701000000000022,world_97.world,7.792698468743293,0.5
RL,2130,2141,0,0.007752194379277939,-0.6575153475449955,success,7.741999999999962,world_97.world,7.792698468743293,0.5
HB,2142,2154,0,2.1186436189314368e-07,-1.025091523727774,success,9.44399999999996,world_97.world,7.792698468743293,0.5
RL,2155,2166,0,2.40384557599866e-07,-0.9756323163815872,success,8.333000000000084,world_97.world,7.792698468743293,0.5
HB,2167,2190,0,0.19237756874976691,-28.159466702104087,success,22.03800000000001,world_97.world,7.792698468743293,0.3536027982912827
RL,2191,2213,1,0.2840809776533881,-27.28310648851909,success,22.75,world_97.world,7.792698468743293,0.0
HB,2214,2228,0,1.8281532306849672e-07,-1.1174427455077343,success,10.948000000000093,world_97.world,7.792698468743293,0.5
RL,2229,2240,0,0.062069181133521584,-4.289984390942659,success,8.70399999999995,world_97.world,7.792698468743293,0.5
HB,2241,2259,0,0.06617660791520473,-8.028200057806957,success,13.616999999999962,world_97.world,7.792698468743293,0.5
RL,2260,2274,0,0.18676482547576098,-14.559186858204656,success,13.620999999999867,world_97.world,7.792698468743293,0.5
HB,2275,2287,0,2.0491799079549372e-07,-0.910809562240449,success,9.773999999999887,world_97.world,7.792698468743293,0.5
RL,2288,2296,0,3.012047285527926e-07,-0.2834941128430547,success,6.657000000000153,world_97.world,7.792698468743293,0.5
HB,2297,2310,0,2.1186436189314368e-07,-0.8489965575831117,success,9.447000000000116,world_97.world,7.792698468743293,0.5
RL,2311,2324,0,0.019108488511998194,-1.5470920576850054,success,9.435999999999922,world_97.world,7.792698468743293,0.5
HB,2325,2348,0,0.20134992110799538,-7.83971900211257,success,17.7829999999999,world_97.world,7.792698468743293,0.4382105645134868
RL,2349,2374,0,0.2815014046915635,-16.51685942362065,success,22.391000000000076,world_97.world,7.792698468743293,0.34802815723921515
HB,2375,2386,0,0.009804164263685229,-0.6167906719635089,success,8.180000000000064,world_97.world,7.792698468743293,0.5
RL,2387,2397,0,0.010309533425377984,-0.45910349935541733,success,7.786000000000058,world_97.world,7.792698468743293,0.5
HB,2398,2412,0,0.11033290537076965,-6.8064390050802,success,11.420000000000073,world_97.world,7.792698468743293,0.5
RL,2413,2422,0,2.8653286918828964e-07,-0.573525596711161,success,6.990000000000009,world_97.world,7.792698468743293,0.5
HB,2423,2435,0,1.9762841944102384e-07,-1.0691843594556836,success,10.125999999999976,world_97.world,7.792698468743293,0.5
RL,2436,2448,0,2.3041469345283563e-07,-0.9296214402791759,success,8.682999999999993,world_97.world,7.792698468743293,0.5
HB,2449,2460,0,2.1881833286250925e-07,-1.111603089687266,success,9.139999999999873,world_97.world,7.792698468743293,0.5
RL,2461,2471,0,2.610965375727056e-07,-0.8550375555386441,success,7.66800000000012,world_97.world,7.792698468743293,0.5
HB,2472,2491,0,0.2388060575423585,-11.618686986970635,success,17.432000000000016,world_97.world,7.792698468743293,0.44703410215369926
