Method,img_label,linear_vel,angular_vel,pre_inflation,goal_dist,delta_goal_dist,moved_toward_goal,next_linear_vel:,next_angular_vel,max_vel_x,max_vel_x_backwards,max_vel_theta,dt_ref,min_obstacle_dist,inflation_dist,final_inflation
RL,0,-6.019119598337756e-07,0.006399005278454879,0.603347897529602,14.01605165953409,0.9840012873758113,1,2.011780936136174,0.5083824468469857,2.3340070247650146,0.602496325969696,0,0,0.19920146465301514,0.21835705637931824,0.603347897529602
RL,1,2.011780936136174,0.5083824468469857,0.5928372144699097,12.77027207167959,1.2457795878545,1,1.7899673952774573,0.002688557108611486,1.7842402458190918,0.5910509824752808,1,0,0.21123504638671875,0.19157251715660095,0.5928372144699097
RL,2,1.7899673952774573,0.002688557108611486,0.560282826423645,10.890434482594054,1.879837589085536,1,2.0060533241021017,-2.0938460972527975,2.0315754413604736,0.3834991455078125,1,0,0.17779260873794556,0.18355362117290497,0.560282826423645
RL,3,0.07469045506335312,0.3784123297629828,0.483262300491333,10.363626625138428,0.44727552243715074,1,0.2350612815955453,-0.0988671333149042,1.0758931636810303,0.13456594944000244,2,0,0.21536588668823242,0.1831701248884201,0.483262300491333
RL,4,-0.1393895703436951,-0.9786205050188158,0.6352611780166626,10.078600208079587,0.2526505044966125,1,0.7440339560771959,0.9768008517612397,0.7373930215835571,0.08816450834274292,2,0,0.20562663674354553,0.1823328733444214,0.6352611780166626
RL,5,0.7440339560771959,0.9768008517612397,0.45388585329055786,9.22812212161491,0.8504780864646779,1,0.6123553039376379,2.197922098986474,1.4832907915115356,0.12394469976425171,2,0,0.20131754875183105,0.1043233722448349,0.45388585329055786
RL,6,0.6123553039376379,2.197922098986474,0.18560750782489777,8.575676937839418,0.652445183775491,1,1.6556514338583657,-0.00781758912027114,2.0436277389526367,0.16081419587135315,3,0,0.2240377962589264,0.15298056602478027,0.18560750782489777
