Method,Start_frame_id,Done_frame_id,Collision,Recovery,Smoothness,Status,Time,World,optimal_time,nav_metric
VLM,0,11,0,2.30E-07,-1.692396676,success,8.687,world_246.world,7.971825012,0.5
VLM,12,23,0,0.006437981,-2.346389431,success,9.339,world_246.world,7.971825012,0.5
VLM,0,119,0,0.749529903,-38.22675749,timeout,109.235,world_252.world,8.178160266,0
VLM,120,239,0,0.725606268,-54.59315653,timeout,106.855,world_252.world,8.178160266,0
VLM,0,119,0,0.91746813,-7.811075616,timeout,91.466,world_258.world,8.575004015,0
VLM,120,136,0,0.095057149,-5.497705906,success,16.311,world_258.world,8.575004015,0.5
VLM,0,15,0,0.1270493,-5.41454143,success,15.271,world_264.world,7.690668106,0.5
VLM,16,30,0,0.147147275,-3.43393153,success,13.837,world_264.world,7.690668106,0.5
VLM,0,22,0,0.220472518,-10.84649835,success,21.485,world_270.world,8.015802802,0.373088331
VLM,23,44,0,0.284621981,-11.24364167,success,24.646,world_270.world,8.015802802,0.325237475
VLM,0,9,0,2.27E-07,-1.010639866,success,9.208,world_276.world,8.129771498,0.5
VLM,10,19,0,0.058700407,-0.588937785,success,10.021,world_276.world,8.129771498,0.5
VLM,0,10,0,0.052301453,-0.937579782,success,10.328,world_282.world,8.091436814,0.5
VLM,11,17,0,3.11E-07,-0.27394832,success,6.791,world_282.world,8.091436814,0.5
VLM,0,11,0,0.123077073,-2.722704277,success,12.545,world_288.world,7.676966908,0.5
VLM,12,25,0,0.288030014,-7.360237156,success,17.079,world_288.world,7.676966908,0.449497448
VLM,0,119,0,0.928015954,-17.66902983,timeout,103.77,world_294.world,8.261333769,0
VLM,120,239,0,0.827748136,-20.28635156,timeout,96.225,world_294.world,8.261333769,0
VLM,0,15,0,0.07588548467361136,-4.135760130332089,success,11.863,world_0.world,8.558028082848947,0.5
VLM,16,28,0,0.0165291288162957,-2.6039537910646997,success,9.695000000000004,world_0.world,8.558028082848947,0.5
VLM,0,11,0,0.06118163266210282,-0.9394550259306068,success,9.794,world_6.world,8.085837515270248,0.5
VLM,12,19,0,3.154573137358632e-07,-0.1868743358069661,success,6.4609999999999985,world_6.world,8.085837515270248,0.5
VLM,0,8,0,2.890172575094632e-07,-0.826755883502194,success,7.219999999999999,world_12.world,8.164601230243118,0.5
VLM,9,16,0,3.0303021120296636e-07,-0.6561119146828556,success,6.921999999999997,world_12.world,8.164601230243118,0.5
VLM,0,10,0,0.00448452814248248,-0.8022286786978841,success,9.306999999999999,world_18.world,8.199722798952482,0.5
VLM,11,18,0,2.923975753223464e-07,-0.18376149410793227,success,7.155999999999999,world_18.world,8.199722798952482,0.5
VLM,0,8,0,2.6525191903132126e-07,-0.24344830380749863,success,7.904,world_24.world,8.330207406715914,0.5
VLM,9,16,0,2.7548201777354886e-07,-0.27083869214732403,success,7.842000000000002,world_24.world,8.330207406715914,0.5
VLM,0,14,0,0.08520915028791796,-3.2427229386080847,success,13.588999999999999,world_30.world,8.334769441907351,0.5
VLM,15,98,0,0.8480655225059158,-10.930922087456631,success,79.328,world_30.world,8.334769441907351,0.125
VLM,0,8,0,2.7247948978760497e-07,-0.32222606343555577,success,7.886999999999997,world_36.world,7.866330220037212,0.5
VLM,9,15,0,3.0864188004880247e-07,-0.2248414871010669,success,7.064999999999998,world_36.world,7.866330220037212,0.5
VLM,0,9,0,2.770082335157248e-07,-0.43828142694730227,success,7.230999999999998,world_48.world,7.723639668622052,0.5
VLM,10,20,0,0.011961958860775392,-0.7948961504727285,success,8.366999999999997,world_48.world,7.723639668622052,0.5
VLM,0,9,0,2.717390565926477e-07,-0.2571710970606046,success,7.567,world_54.world,7.937059993858295,0.5
VLM,10,19,0,2.5445286146237624e-07,-0.6436123552615592,success,8.033999999999999,world_54.world,7.937059993858295,0.5
VLM,0,9,0,2.583978660470631e-07,-0.8606656685214388,success,8.082,world_60.world,8.1793502054952,0.5
VLM,10,17,0,3.134795255550077e-07,-0.31629445403974044,success,6.598999999999997,world_60.world,8.1793502054952,0.5
VLM,0,13,0,0.14237302671643617,-8.962182321449157,success,12.732,world_66.world,8.431327419200922,0.5
VLM,14,28,0,0.1447965090804662,-7.672046303187087,success,14.355999999999998,world_66.world,8.431327419200922,0.5
VLM,0,11,0,0.06786445751208434,-3.1425238328132594,success,11.149000000000001,world_72.world,9.048141684378571,0.5
VLM,12,21,0,0.05066100205704801,-2.250499044695358,success,9.86,world_72.world,9.048141684378571,0.5
VLM,0,11,0,0.03353076261720658,-0.898344982768142,success,10.948999999999998,world_78.world,8.307917259957843,0.5
VLM,12,23,0,0.05927360243334562,-0.7098903229770293,success,11.326999999999998,world_78.world,8.307917259957843,0.5
VLM,0,8,3,0.4615385909763003,-0.7935124765242063,collision,9.661000000000001,world_84.world,7.7946843634494,0.0
VLM,9,25,0,0.2883896019488637,-12.626659366831266,success,18.065999999999995,world_84.world,7.7946843634494,0.4314560148040187
VLM,0,14,0,0.23086744504241774,-9.193868195703237,success,17.849999999999998,world_90.world,8.915313973228162,0.49945736544695596
VLM,15,27,0,0.15629534641167203,-5.070556974479258,success,15.451,world_90.world,8.915313973228162,0.5
VLM,0,11,0,0.10854108388948687,-6.797175309212641,success,12.46,world_96.world,8.233773212154066,0.5
VLM,12,20,0,0.0540542671048948,-2.420962230362809,success,9.839000000000002,world_96.world,8.233773212154066,0.5
VLM,0,21,0,0.3519164327598926,-25.91279987139781,success,25.958,world_102.world,8.31033103070008,0.3201452743162062
VLM,22,40,0,0.24183590098535734,-11.150993954269326,success,25.516,world_102.world,8.31033103070008,0.3256909794129206
VLM,0,119,0,0.8976470612318339,-11.925148938932244,timeout,85.014,world_108.world,7.839549742510147,0.0
